,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3
P-0906,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,1.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,0.8333333333333334,0.16666666666666663,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.0,0.6666666666666666,0.33333333333333337
P-0907,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,1.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.0,0.8333333333333334,0.16666666666666663,0.0,1.0,0.0,0.5,0.16666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337
P-0908,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,1.0,0.0,0.5,0.16666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337
P-0909,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.5,0.0
P-0910,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.5,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.3333333333333333,0.16666666666666666,0.5000000000000001
P-0911,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0912,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333,0.5
P-0913,0.16666666666666666,0.5,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.16666666666666666,0.5000000000000001
P-0914,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.8333333333333334,0.0,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.0,0.16666666666666666,0.8333333333333334
P-0915,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337
P-0916,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.5,0.0,0.5,0.5,0.0,0.5,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667
P-0917,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.5,0.5,0.0,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666667
P-0918,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.5,0.3333333333333333,0.16666666666666669,0.5,0.3333333333333333,0.16666666666666669,0.0,0.3333333333333333,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.6666666666666666,0.16666666666666674
P-0919,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.16666666666666666,0.5,0.33333333333333337,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.0,0.8333333333333334,0.16666666666666663
P-0920,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.5,0.0,0.5,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669
P-0921,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669
P-0924,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0927,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16
P-0928,0.5,0.16666666666666666,0.33333333333333337,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.8333333333333334,0.16666666666666663,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666674
P-0929,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.1666666666666667
P-0930,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.5,0.5,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.16666666666666669,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0933,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.33333333333333337
P-0934,0.5,0.5,0.0,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666674,0.0,0.8333333333333334,0.16666666666666663,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.5,0.33333333333333337
P-0935,0.5,0.5,0.0,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.5,0.33333333333333337
P-0936,0.5,0.5,0.0,0.8333333333333334,0.0,0.16666666666666663,0.8333333333333334,0.0,0.16666666666666663,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666674,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.5,0.33333333333333337
P-0937,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.5,0.16666666666666666,0.33333333333333337
P-0938,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.5,0.16666666666666674,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.5,0.33333333333333337
P-0940,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.0,0.6666666666666667,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337
P-0941,0.3333333333333333,0.5,0.16666666666666674,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.5,0.16666666666666674,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.16666666666666669
P-0942,0.5,0.3333333333333333,0.16666666666666669,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.3333333333333333,0.5,0.16666666666666674,0.8333333333333334,0.0,0.16666666666666663,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.5,0.5,0.0
P-0943,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.5,0.3333333333333333,0.16666666666666669,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.8333333333333334,0.16666666666666666,-2.7755575615628914e-17,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,1.1102230246251565e-16,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.16666666666666674
P-0944,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.5,0.16666666666666674,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.5,0.16666666666666674,0.16666666666666666,0.8333333333333334,0.0,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666,0.3333333333333333,5.551115123125783e-17
P-0945,0.5,0.16666666666666666,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,0.5,0.16666666666666666,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.1666666666666667,0.5,0.16666666666666666,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.16666666666666674,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,0.5000000000000001,0.3333333333333333,0.5,0.16666666666666674
